country,year,adaptation_and_nature_solutions,climate_science_and_phenomena,energy_and_technology,extreme_weather_and_impacts,greenhouse_gases_and_emissions,policy_agreements_and_economics,total_sentences,climate_sentences_BERT,climate_sentence_ratio_BERT
SDN,1977,0.0,0.0,0.0,0.0,0.0,0.0,75,3,0.04
SDN,1978,0.0,0.0,0.0,0.0,0.0,0.0,116,0,0.0
SDN,1979,0.0,0.0,0.0,0.0,0.0,0.0,100,4,0.04
SDN,1980,0.0,0.0,0.0,0.0,1.0,0.0,112,0,0.0
SDN,1981,0.0,0.0,0.0,0.0,0.0,0.0,60,2,0.03333333333333333
SDN,1982,0.0,0.0,0.0,0.0,0.0,0.0,75,3,0.04
SDN,1983,0.0,0.0,0.0,0.0,0.0,0.0,61,2,0.03278688524590164
SDN,1984,0.0,0.0,0.0,0.0,0.0,0.0,90,6,0.06666666666666667
SDN,1985,0.0,0.0,0.0,0.0,0.0,0.0,77,3,0.03896103896103896
SDN,1986,0.0,0.0,0.0,0.0,0.0,0.0,112,13,0.11607142857142858
SDN,1987,0.0,0.0,0.0,0.0,0.0,0.0,97,3,0.030927835051546393
SDN,1988,0.0,0.0,0.0,0.0,0.0,0.0,67,10,0.14925373134328357
SDN,1989,0.0,0.0,0.0,0.0,0.0,0.0,75,7,0.09333333333333334
SDN,1990,0.0,0.0,0.0,0.0,0.0,0.0,109,7,0.06422018348623854
SDN,1991,0.0,0.0,0.0,0.0,0.0,0.0,130,7,0.05384615384615385
SDN,1992,0.0,0.0,0.0,0.0,0.0,0.0,124,4,0.03225806451612903
SDN,1993,0.0,0.0,0.0,0.0,0.0,0.0,106,0,0.0
SDN,1994,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.0
SDN,1995,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0.01639344262295082
SDN,1996,0.0,0.0,0.0,0.0,0.0,0.0,83,0,0.0
SDN,1997,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0.0
SDN,1998,0.0,0.0,0.0,0.0,0.0,0.0,65,3,0.046153846153846156
SDN,1999,0.0,0.0,0.0,0.0,0.0,0.0,96,0,0.0
SDN,2000,0.0,0.0,0.0,0.0,0.0,0.0,55,0,0.0
SDN,2001,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0.0
SDN,2002,0.0,0.0,0.0,0.0,0.0,0.0,50,1,0.02
SDN,2003,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0.01639344262295082
SDN,2004,0.0,0.0,0.0,0.0,0.0,0.0,67,0,0.0
SDN,2005,0.0,0.0,0.0,0.0,0.0,0.0,67,1,0.014925373134328358
SDN,2006,0.0,0.0,0.0,0.0,0.0,0.0,116,2,0.017241379310344827
SDN,2007,0.0,0.0,0.0,0.0,0.0,2.0,106,6,0.05660377358490566
SDN,2008,0.0,0.0,0.0,0.0,0.0,1.0,84,5,0.05952380952380952
SDN,2009,0.0,0.0,0.0,0.0,0.0,0.0,74,4,0.05405405405405406
SDN,2010,0.0,0.0,0.0,0.0,0.0,0.0,73,8,0.1095890410958904
SDN,2011,0.0,0.0,0.0,0.0,0.0,0.0,78,9,0.11538461538461539
SDN,2012,0.0,0.0,0.0,0.0,0.0,0.0,76,5,0.06578947368421052
SDN,2013,0.0,0.0,0.0,0.0,0.0,0.0,86,8,0.09302325581395349
SDN,2014,0.0,0.0,0.0,0.0,0.0,0.0,51,6,0.11764705882352941
SDN,2015,0.0,0.0,0.0,0.0,0.0,0.0,35,2,0.05714285714285714
SDN,2016,0.0,0.0,0.0,0.0,0.0,0.0,52,4,0.07692307692307693
SDN,2017,0.0,0.0,0.0,0.0,0.0,0.0,63,6,0.09523809523809523
SDN,2018,0.0,0.0,0.0,0.0,0.0,0.0,98,6,0.061224489795918366
SDN,2019,0.0,0.0,0.0,0.0,0.0,0.0,42,3,0.07142857142857142
SDN,2020,0.0,0.0,0.0,0.0,0.0,0.0,51,3,0.058823529411764705
SDN,2021,0.0,0.0,0.0,0.0,0.0,0.0,58,4,0.06896551724137931
SDN,2022,0.0,0.0,0.0,0.0,0.0,0.0,33,5,0.15151515151515152
SDN,2023,0.0,0.0,0.0,0.0,0.0,0.0,56,1,0.017857142857142856
SDN,2024,0.0,0.0,0.0,0.0,0.0,0.0,35,0,0.0
SDN,2025,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0.0
SEN,1961,0.0,0.0,0.0,0.0,0.0,0.0,342,4,0.011695906432748537
SEN,1962,0.0,0.0,0.0,0.0,0.0,0.0,158,2,0.012658227848101266
SEN,1963,0.0,0.0,0.0,0.0,0.0,0.0,169,5,0.029585798816568046
SEN,1964,0.0,0.0,0.0,0.0,0.0,0.0,136,2,0.014705882352941176
SEN,1965,0.0,0.0,0.0,0.0,1.0,0.0,188,3,0.015957446808510637
SEN,1966,0.0,0.0,0.0,0.0,0.0,0.0,222,7,0.03153153153153153
SEN,1967,0.0,0.0,0.0,0.0,0.0,0.0,172,5,0.029069767441860465
SEN,1968,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0.0
SEN,1969,0.0,0.0,0.0,0.0,0.0,0.0,76,2,0.02631578947368421
SEN,1971,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0.0
SEN,1972,0.0,0.0,0.0,0.0,0.0,0.0,48,3,0.0625
SEN,1973,0.0,0.0,0.0,0.0,0.0,0.0,39,5,0.1282051282051282
SEN,1974,0.0,0.0,0.0,0.0,0.0,0.0,72,6,0.08333333333333333
SEN,1975,0.0,0.0,0.0,0.0,0.0,0.0,70,2,0.02857142857142857
SEN,1976,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0.0
SEN,1977,0.0,0.0,0.0,0.0,0.0,0.0,93,0,0.0
SEN,1978,0.0,0.0,0.0,0.0,0.0,0.0,79,2,0.02531645569620253
SEN,1979,0.0,0.0,0.0,0.0,0.0,0.0,98,4,0.04081632653061224
SEN,1980,0.0,0.0,0.0,0.0,0.0,0.0,83,0,0.0
SEN,1981,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0.0
SEN,1982,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0.0
SEN,1983,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0.0
SEN,1984,0.0,0.0,0.0,0.0,0.0,0.0,63,10,0.15873015873015872
SEN,1986,0.0,0.0,0.0,0.0,0.0,0.0,60,2,0.03333333333333333
SEN,1987,0.0,0.0,0.0,0.0,0.0,0.0,76,2,0.02631578947368421
SEN,1988,0.0,0.0,0.0,0.0,0.0,0.0,63,4,0.06349206349206349
SEN,1989,0.0,0.0,0.0,0.0,0.0,0.0,65,8,0.12307692307692308
SEN,1990,0.0,0.0,0.0,0.0,0.0,0.0,71,5,0.07042253521126761
SEN,1991,0.0,0.0,0.0,0.0,0.0,0.0,68,8,0.11764705882352941
SEN,1992,0.0,0.0,0.0,0.0,0.0,0.0,185,11,0.05945945945945946
SEN,1993,0.0,0.0,0.0,0.0,0.0,0.0,56,2,0.03571428571428571
SEN,1994,0.0,0.0,0.0,0.0,0.0,0.0,40,4,0.1
SEN,1995,0.0,0.0,0.0,0.0,0.0,0.0,38,2,0.05263157894736842
SEN,1996,0.0,0.0,0.0,0.0,0.0,0.0,50,2,0.04
SEN,1997,0.0,0.0,0.0,0.0,0.0,0.0,65,2,0.03076923076923077
SEN,1998,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0.0
SEN,1999,0.0,0.0,0.0,0.0,0.0,0.0,49,1,0.02040816326530612
SEN,2000,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0.0
SEN,2001,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0
SEN,2002,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0.0
SEN,2003,0.0,0.0,0.0,0.0,0.0,0.0,69,5,0.07246376811594203
SEN,2004,0.0,0.0,0.0,0.0,0.0,0.0,45,1,0.022222222222222223
SEN,2005,0.0,0.0,0.0,0.0,0.0,0.0,42,2,0.047619047619047616
SEN,2006,0.0,0.0,0.0,0.0,0.0,0.0,66,11,0.16666666666666666
SEN,2007,0.0,0.0,0.0,0.0,0.0,0.0,87,28,0.3218390804597701
SEN,2008,0.0,0.0,0.0,0.0,0.0,0.0,104,23,0.22115384615384615
SEN,2009,0.0,0.0,0.0,0.0,0.0,0.0,127,37,0.29133858267716534
SEN,2010,0.0,0.0,0.0,0.0,0.0,0.0,120,7,0.058333333333333334
SEN,2011,0.0,0.0,0.0,0.0,0.0,0.0,123,19,0.15447154471544716
SEN,2012,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0.038461538461538464
SEN,2013,0.0,0.0,0.0,0.0,0.0,0.0,41,6,0.14634146341463414
SEN,2014,0.0,0.0,0.0,0.0,0.0,0.0,39,2,0.05128205128205128
SEN,2015,0.0,0.0,0.0,0.0,0.0,0.0,35,1,0.02857142857142857
SEN,2016,0.0,0.0,0.0,0.0,0.0,0.0,48,8,0.16666666666666666
SEN,2017,0.0,0.0,0.0,0.0,0.0,0.0,35,4,0.11428571428571428
SEN,2018,0.0,0.0,0.0,0.0,0.0,0.0,41,10,0.24390243902439024
SEN,2019,0.0,0.0,0.0,0.0,0.0,0.0,33,4,0.12121212121212122
SEN,2020,1.0,0.0,0.0,0.0,0.0,0.0,13,4,0.3076923076923077
SEN,2021,0.0,0.0,1.0,0.0,0.0,0.0,51,9,0.17647058823529413
SEN,2022,0.0,0.0,0.0,0.0,0.0,0.0,26,6,0.23076923076923078
SEN,2023,0.0,0.0,0.0,0.0,0.0,0.0,48,10,0.20833333333333334
SEN,2024,0.0,0.0,0.0,0.0,0.0,0.0,45,7,0.15555555555555556
SEN,2025,0.0,0.0,0.0,0.0,0.0,0.0,60,7,0.11666666666666667
SGP,1965,0.0,0.0,0.0,0.0,0.0,0.0,173,3,0.017341040462427744
SGP,1966,0.0,0.0,0.0,0.0,0.0,0.0,82,2,0.024390243902439025
SGP,1967,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0136986301369863
SGP,1968,0.0,0.0,0.0,0.0,0.0,0.0,88,4,0.045454545454545456
SGP,1969,0.0,0.0,0.0,0.0,0.0,0.0,118,3,0.025423728813559324
SGP,1970,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0.0
SGP,1971,0.0,0.0,0.0,0.0,0.0,0.0,109,3,0.027522935779816515
SGP,1972,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0.0
SGP,1973,0.0,0.0,0.0,0.0,0.0,0.0,76,11,0.14473684210526316
SGP,1974,0.0,0.0,0.0,0.0,0.0,0.0,83,3,0.03614457831325301
SGP,1975,0.0,0.0,0.0,0.0,0.0,0.0,103,5,0.04854368932038835
SGP,1976,0.0,0.0,0.0,0.0,0.0,0.0,133,3,0.022556390977443608
SGP,1977,0.0,0.0,0.0,0.0,0.0,0.0,103,2,0.019417475728155338
SGP,1978,0.0,0.0,0.0,0.0,0.0,0.0,104,26,0.25
SGP,1979,0.0,0.0,0.0,0.0,0.0,0.0,122,2,0.01639344262295082
SGP,1980,0.0,0.0,0.0,0.0,0.0,0.0,114,1,0.008771929824561403
SGP,1981,0.0,0.0,0.0,0.0,0.0,0.0,71,2,0.028169014084507043
SGP,1982,0.0,0.0,0.0,0.0,0.0,0.0,84,3,0.03571428571428571
SGP,1983,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0136986301369863
SGP,1984,0.0,0.0,0.0,0.0,0.0,0.0,114,3,0.02631578947368421
SGP,1985,0.0,0.0,0.0,0.0,0.0,0.0,63,2,0.031746031746031744
SGP,1986,0.0,0.0,0.0,0.0,0.0,0.0,80,3,0.0375
SGP,1987,0.0,0.0,0.0,0.0,0.0,0.0,87,1,0.011494252873563218
SGP,1988,0.0,0.0,0.0,0.0,0.0,0.0,48,3,0.0625
SGP,1989,0.0,0.0,0.0,0.0,0.0,0.0,107,3,0.028037383177570093
SGP,1990,0.0,0.0,0.0,0.0,0.0,0.0,105,4,0.0380952380952381
SGP,1991,0.0,0.0,0.0,0.0,0.0,0.0,61,4,0.06557377049180328
SGP,1992,0.0,0.0,0.0,0.0,0.0,0.0,86,9,0.10465116279069768
SGP,1993,0.0,0.0,0.0,0.0,0.0,0.0,74,1,0.013513513513513514
SGP,1994,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0.0
SGP,1995,0.0,0.0,0.0,0.0,0.0,0.0,101,1,0.009900990099009901
SGP,1996,0.0,0.0,0.0,0.0,0.0,0.0,113,2,0.017699115044247787
SGP,1997,0.0,0.0,0.0,0.0,0.0,0.0,95,1,0.010526315789473684
SGP,1998,0.0,0.0,0.0,0.0,0.0,0.0,69,2,0.028985507246376812
SGP,1999,0.0,0.0,0.0,0.0,0.0,0.0,101,0,0.0
SGP,2000,0.0,0.0,0.0,0.0,0.0,0.0,72,1,0.013888888888888888
SGP,2001,0.0,0.0,0.0,0.0,0.0,0.0,69,1,0.014492753623188406
SGP,2002,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0.0
SGP,2003,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0.0
SGP,2004,0.0,0.0,0.0,0.0,0.0,0.0,88,3,0.03409090909090909
SGP,2005,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0.0
SGP,2006,0.0,0.0,0.0,0.0,0.0,0.0,101,7,0.06930693069306931
SGP,2007,0.0,0.0,0.0,0.0,0.0,0.0,85,18,0.21176470588235294
SGP,2008,0.0,0.0,0.0,0.0,0.0,0.0,98,7,0.07142857142857142
SGP,2009,0.0,0.0,0.0,0.0,0.0,0.0,100,12,0.12
SGP,2010,0.0,0.0,0.0,0.0,0.0,0.0,95,14,0.14736842105263157
SGP,2011,0.0,0.0,0.0,0.0,0.0,0.0,80,17,0.2125
SGP,2012,0.0,0.0,0.0,0.0,0.0,0.0,41,2,0.04878048780487805
SGP,2013,0.0,0.0,0.0,0.0,0.0,0.0,65,30,0.46153846153846156
SGP,2014,0.0,0.0,0.0,0.0,0.0,0.0,67,17,0.2537313432835821
SGP,2016,0.0,0.0,0.0,0.0,0.0,0.0,55,18,0.32727272727272727
SGP,2017,0.0,0.0,0.0,0.0,0.0,0.0,80,6,0.075
SGP,2018,0.0,0.0,0.0,0.0,0.0,0.0,90,7,0.07777777777777778
SGP,2019,0.0,0.0,0.0,0.0,0.0,0.0,67,22,0.3283582089552239
SGP,2020,0.0,0.0,0.0,0.0,0.0,0.0,76,10,0.13157894736842105
SGP,2021,0.0,0.0,0.0,0.0,0.0,0.0,66,18,0.2727272727272727
SGP,2022,0.0,0.0,0.0,0.0,0.0,0.0,77,20,0.2597402597402597
SGP,2023,0.0,0.0,0.0,0.0,0.0,0.0,78,14,0.1794871794871795
SGP,2024,0.0,0.0,0.0,0.0,0.0,0.0,99,15,0.15151515151515152
SGP,2025,0.0,0.0,0.0,0.0,0.0,0.0,95,7,0.07368421052631578
SLB,1983,0.0,0.0,0.0,0.0,0.0,0.0,50,6,0.12
SLB,1984,0.0,0.0,0.0,0.0,0.0,0.0,61,8,0.13114754098360656
SLB,1985,0.0,0.0,0.0,0.0,0.0,0.0,105,5,0.047619047619047616
SLB,1986,0.0,0.0,0.0,0.0,0.0,0.0,77,3,0.03896103896103896
SLB,1987,0.0,0.0,0.0,0.0,0.0,0.0,94,9,0.09574468085106383
SLB,1988,0.0,0.0,0.0,0.0,0.0,0.0,70,8,0.11428571428571428
SLB,1989,0.0,0.0,0.0,0.0,0.0,0.0,71,12,0.16901408450704225
SLB,1990,0.0,0.0,0.0,0.0,0.0,0.0,39,3,0.07692307692307693
SLB,1991,0.0,0.0,0.0,0.0,0.0,0.0,84,11,0.13095238095238096
SLB,1992,0.0,0.0,0.0,0.0,0.0,0.0,73,15,0.2054794520547945
SLB,1993,0.0,0.0,0.0,0.0,0.0,0.0,120,20,0.16666666666666666
SLB,1994,0.0,0.0,0.0,0.0,0.0,0.0,70,12,0.17142857142857143
SLB,1995,0.0,0.0,0.0,0.0,0.0,0.0,54,15,0.2777777777777778
SLB,1996,0.0,0.0,1.0,0.0,0.0,0.0,49,12,0.24489795918367346
SLB,1997,1.0,0.0,2.0,0.0,0.0,0.0,66,13,0.19696969696969696
SLB,1998,0.0,0.0,0.0,0.0,0.0,0.0,80,13,0.1625
SLB,1999,0.0,0.0,0.0,0.0,0.0,0.0,70,7,0.1
SLB,2000,0.0,0.0,0.0,0.0,0.0,0.0,44,4,0.09090909090909091
SLB,2001,0.0,0.0,0.0,0.0,0.0,0.0,64,7,0.109375
SLB,2002,0.0,0.0,0.0,0.0,0.0,0.0,56,8,0.14285714285714285
SLB,2003,0.0,0.0,0.0,0.0,0.0,0.0,49,2,0.04081632653061224
SLB,2004,0.0,0.0,0.0,0.0,0.0,0.0,55,6,0.10909090909090909
SLB,2005,0.0,0.0,0.0,0.0,0.0,0.0,56,6,0.10714285714285714
SLB,2006,0.0,0.0,0.0,0.0,0.0,0.0,102,6,0.058823529411764705
SLB,2007,0.0,0.0,0.0,0.0,0.0,0.0,91,15,0.16483516483516483
SLB,2008,1.0,0.0,1.0,0.0,0.0,0.0,138,39,0.2826086956521739
SLB,2009,0.0,0.0,0.0,1.0,0.0,0.0,121,17,0.14049586776859505
SLB,2010,0.0,0.0,0.0,0.0,0.0,2.0,95,18,0.18947368421052632
SLB,2011,0.0,0.0,0.0,0.0,0.0,2.0,101,15,0.1485148514851485
SLB,2012,0.0,0.0,0.0,0.0,0.0,2.0,83,16,0.1927710843373494
SLB,2013,0.0,0.0,1.0,0.0,0.0,0.0,116,26,0.22413793103448276
SLB,2014,0.0,0.0,0.0,0.0,0.0,6.0,102,26,0.2549019607843137
SLB,2015,0.0,0.0,2.0,0.0,0.0,0.0,95,17,0.17894736842105263
SLB,2016,0.0,0.0,0.0,0.0,0.0,2.0,83,30,0.3614457831325301
SLB,2017,0.0,0.0,0.0,0.0,0.0,0.0,113,27,0.23893805309734514
SLB,2018,0.0,0.0,0.0,0.0,0.0,0.0,102,28,0.27450980392156865
SLB,2019,0.0,0.0,0.0,0.0,0.0,0.0,119,42,0.35294117647058826
SLB,2020,0.0,0.0,0.0,0.0,0.0,0.0,84,20,0.23809523809523808
SLB,2021,0.0,0.0,0.0,0.0,0.0,1.0,94,17,0.18085106382978725
SLB,2022,0.0,0.0,0.0,0.0,0.0,0.0,77,15,0.19480519480519481
SLB,2023,0.0,0.0,0.0,0.0,0.0,0.0,116,44,0.3793103448275862
SLB,2024,0.0,0.0,0.0,0.0,0.0,0.0,100,33,0.33
SLB,2025,1.0,0.0,0.0,0.0,0.0,1.0,168,49,0.2916666666666667
SLE,1961,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0.0
SLE,1962,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0.0
SLE,1963,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0.058823529411764705
SLE,1964,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0.0
SLE,1965,0.0,0.0,0.0,0.0,0.0,0.0,92,0,0.0
SLE,1966,0.0,0.0,0.0,0.0,0.0,0.0,109,1,0.009174311926605505
SLE,1967,0.0,0.0,0.0,0.0,0.0,0.0,125,2,0.016
SLE,1968,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0.0
SLE,1969,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0.0
SLE,1970,0.0,0.0,0.0,0.0,0.0,0.0,89,5,0.056179775280898875
SLE,1971,0.0,0.0,0.0,0.0,0.0,0.0,160,3,0.01875
SLE,1972,0.0,0.0,0.0,0.0,0.0,0.0,168,7,0.041666666666666664
SLE,1973,0.0,0.0,0.0,0.0,0.0,0.0,83,4,0.04819277108433735
SLE,1974,0.0,0.0,0.0,0.0,0.0,0.0,73,4,0.0547945205479452
SLE,1975,0.0,0.0,0.0,0.0,0.0,0.0,81,1,0.012345679012345678
SLE,1976,0.0,0.0,0.0,0.0,0.0,0.0,95,4,0.042105263157894736
SLE,1977,0.0,0.0,0.0,0.0,0.0,0.0,97,3,0.030927835051546393
SLE,1978,0.0,0.0,0.0,0.0,0.0,0.0,73,1,0.0136986301369863
SLE,1979,0.0,0.0,0.0,0.0,0.0,0.0,100,6,0.06
SLE,1980,0.0,0.0,0.0,0.0,0.0,0.0,121,5,0.04132231404958678
SLE,1981,0.0,0.0,0.0,0.0,0.0,0.0,33,3,0.09090909090909091
SLE,1982,0.0,0.0,0.0,0.0,0.0,0.0,94,3,0.031914893617021274
SLE,1983,0.0,0.0,0.0,0.0,0.0,0.0,29,1,0.034482758620689655
SLE,1984,0.0,0.0,0.0,0.0,0.0,0.0,58,2,0.034482758620689655
SLE,1985,0.0,0.0,0.0,0.0,0.0,0.0,67,4,0.05970149253731343
SLE,1986,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0.0
SLE,1987,0.0,0.0,0.0,0.0,0.0,0.0,44,1,0.022727272727272728
SLE,1988,0.0,0.0,0.0,0.0,0.0,0.0,93,6,0.06451612903225806
SLE,1990,0.0,0.0,0.0,0.0,0.0,0.0,56,1,0.017857142857142856
SLE,1991,0.0,0.0,0.0,0.0,0.0,0.0,68,5,0.07352941176470588
SLE,1992,0.0,0.0,0.0,0.0,0.0,0.0,167,3,0.017964071856287425
SLE,1993,0.0,0.0,0.0,0.0,0.0,0.0,84,5,0.05952380952380952
SLE,1994,0.0,0.0,0.0,0.0,0.0,0.0,100,6,0.06
SLE,1995,0.0,0.0,0.0,0.0,0.0,0.0,92,4,0.043478260869565216
SLE,1996,0.0,0.0,0.0,0.0,0.0,0.0,66,3,0.045454545454545456
SLE,1997,0.0,0.0,0.0,0.0,0.0,0.0,113,2,0.017699115044247787
SLE,1998,0.0,0.0,0.0,0.0,0.0,0.0,74,3,0.04054054054054054
SLE,1999,0.0,0.0,0.0,0.0,0.0,0.0,45,3,0.06666666666666667
SLE,2000,0.0,0.0,0.0,0.0,0.0,0.0,34,0,0.0
SLE,2001,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0.0
SLE,2002,0.0,0.0,0.0,0.0,0.0,0.0,46,1,0.021739130434782608
SLE,2003,0.0,0.0,0.0,0.0,0.0,0.0,37,1,0.02702702702702703
SLE,2004,0.0,0.0,0.0,0.0,0.0,0.0,63,1,0.015873015873015872
SLE,2005,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0.0
SLE,2006,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0.05
SLE,2007,0.0,0.0,0.0,0.0,0.0,0.0,59,3,0.05084745762711865
SLE,2008,0.0,0.0,0.0,0.0,0.0,0.0,56,8,0.14285714285714285
SLE,2009,0.0,0.0,1.0,0.0,0.0,0.0,64,12,0.1875
SLE,2010,0.0,0.0,0.0,0.0,0.0,0.0,63,2,0.031746031746031744
SLE,2011,0.0,0.0,0.0,0.0,0.0,0.0,65,2,0.03076923076923077
SLE,2012,0.0,0.0,0.0,0.0,0.0,0.0,47,2,0.0425531914893617
SLE,2013,0.0,0.0,0.0,0.0,1.0,0.0,57,8,0.14035087719298245
SLE,2014,0.0,0.0,0.0,0.0,0.0,0.0,70,1,0.014285714285714285
SLE,2015,0.0,0.0,0.0,0.0,0.0,0.0,73,15,0.2054794520547945
SLE,2016,0.0,0.0,0.0,0.0,0.0,0.0,50,13,0.26
SLE,2017,1.0,0.0,0.0,0.0,0.0,0.0,60,9,0.15
SLE,2018,0.0,0.0,1.0,0.0,0.0,0.0,60,11,0.18333333333333332
SLE,2019,0.0,0.0,0.0,0.0,0.0,0.0,73,12,0.1643835616438356
SLE,2020,0.0,0.0,0.0,0.0,0.0,0.0,35,7,0.2
SLE,2021,0.0,0.0,0.0,0.0,0.0,0.0,79,13,0.16455696202531644
SLE,2022,0.0,0.0,0.0,0.0,0.0,0.0,45,13,0.28888888888888886
SLE,2023,0.0,0.0,0.0,0.0,0.0,0.0,80,10,0.125
SLE,2024,0.0,0.0,0.0,0.0,0.0,0.0,74,6,0.08108108108108109
SLE,2025,0.0,0.0,0.0,0.0,0.0,0.0,129,16,0.12403100775193798
SLV,1947,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0.0
SLV,1948,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0.0
SLV,1949,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0.0
SLV,1950,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0.0
SLV,1951,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0
SLV,1953,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0.0
SLV,1956,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0.0
SLV,1957,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0
SLV,1958,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0
SLV,1959,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0.0
SLV,1960,0.0,0.0,0.0,0.0,0.0,0.0,45,1,0.022222222222222223
SLV,1962,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0.0
SLV,1963,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0.0
SLV,1965,0.0,0.0,1.0,0.0,0.0,0.0,50,4,0.08
SLV,1966,0.0,0.0,0.0,0.0,0.0,0.0,94,0,0.0
SLV,1967,0.0,0.0,0.0,0.0,0.0,0.0,97,0,0.0
SLV,1968,0.0,0.0,0.0,0.0,0.0,0.0,171,4,0.023391812865497075
SLV,1969,0.0,0.0,0.0,0.0,0.0,0.0,169,1,0.005917159763313609
SLV,1970,0.0,0.0,0.0,0.0,0.0,0.0,136,3,0.022058823529411766
SLV,1971,0.0,0.0,0.0,0.0,0.0,0.0,85,1,0.011764705882352941
SLV,1972,0.0,0.0,0.0,0.0,0.0,0.0,105,2,0.01904761904761905
SLV,1973,0.0,0.0,0.0,0.0,0.0,0.0,111,6,0.05405405405405406
SLV,1974,0.0,0.0,0.0,0.0,0.0,0.0,51,1,0.0196078431372549
SLV,1975,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0.029411764705882353
SLV,1976,0.0,0.0,0.0,0.0,0.0,0.0,70,3,0.04285714285714286
SLV,1977,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0.0
SLV,1978,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0.0
SLV,1979,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0.0
SLV,1980,0.0,0.0,0.0,0.0,0.0,0.0,82,1,0.012195121951219513
SLV,1981,0.0,0.0,0.0,0.0,0.0,0.0,86,1,0.011627906976744186
SLV,1982,0.0,0.0,0.0,0.0,0.0,0.0,84,0,0.0
SLV,1983,0.0,0.0,0.0,0.0,0.0,0.0,57,0,0.0
SLV,1984,0.0,0.0,0.0,0.0,0.0,0.0,97,0,0.0
SLV,1985,0.0,0.0,0.0,0.0,0.0,0.0,61,1,0.01639344262295082
SLV,1986,0.0,0.0,0.0,0.0,0.0,0.0,104,1,0.009615384615384616
SLV,1987,0.0,0.0,0.0,0.0,0.0,0.0,75,4,0.05333333333333334
SLV,1988,0.0,0.0,0.0,0.0,0.0,0.0,90,0,0.0
SLV,1989,0.0,0.0,0.0,0.0,0.0,0.0,98,2,0.02040816326530612
SLV,1990,0.0,0.0,0.0,0.0,0.0,0.0,127,5,0.03937007874015748
SLV,1991,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0.0
SLV,1992,0.0,0.0,0.0,0.0,0.0,0.0,101,2,0.019801980198019802
SLV,1993,0.0,0.0,0.0,0.0,0.0,0.0,84,1,0.011904761904761904
SLV,1994,0.0,0.0,0.0,0.0,0.0,0.0,49,4,0.08163265306122448
SLV,1995,0.0,0.0,0.0,0.0,0.0,0.0,39,0,0.0
SLV,1996,1.0,0.0,0.0,0.0,0.0,0.0,25,1,0.04
SLV,1997,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0.0
SLV,1998,0.0,0.0,0.0,0.0,0.0,0.0,18,3,0.16666666666666666
